Invoice Date,Event,Event Date,Event Time,Section,Row,Ticket Qty,Sold Price
4/22/2023 10:35:23 PM -04:00,"NBA Western Conference First Round: Golden State Warriors vs. Sacramento Kings - Home Game 2, Series Game 4",4/23/23 0:00,12:30:00,103,15,2,1186.92
4/10/2023 7:05:13 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/15/23 0:00,18:30:00,343,L,3,1299
4/15/2023 9:11:19 AM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/15/23 0:00,18:30:00,143,Z,2,976.52
4/20/2023 3:13:51 PM -04:00,"NBA Western Conference First Round: Golden State Warriors vs. Sacramento Kings - Home Game 2, Series Game 4",4/23/23 0:00,12:30:00,102,16,2,749
4/22/2023 7:20:25 AM -04:00,"NBA Western Conference First Round: Golden State Warriors vs. Sacramento Kings - Home Game 2, Series Game 4",4/23/23 0:00,12:30:00,116,16,2,1003.32
4/13/2023 7:50:23 PM -04:00,"NBA Western Conference First Round: Golden State Warriors vs. Sacramento Kings - Home Game 2, Series Game 4",4/23/23 0:00,12:30:00,117,17,2,787.32
4/13/2023 6:48:13 PM -04:00,"NBA Western Conference First Round: Golden State Warriors vs. Sacramento Kings - Home Game 2, Series Game 4",4/23/23 0:00,12:30:00,109,7,2,556.2
4/15/2023 7:08:59 PM -04:00,"NBA Western Conference First Round: Sacramento Kings vs. Golden State Warriors - Home Game 1, Series Game 1",4/15/23 0:00,17:30:00,214,N,2,487.78
4/11/2023 7:22:14 PM -04:00,"NBA Western Conference First Round: Sacramento Kings vs. Golden State Warriors - Home Game 2, Series Game 2 (Date: TBD)",4/18/23 0:00,,121,M,2,585.52
4/23/2023 7:22:18 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/23/23 0:00,18:30:00,317,F,1,771.25
4/23/2023 7:41:18 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/23/23 0:00,18:30:00,330,J,2,810.35
4/23/2023 7:42:13 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/23/23 0:00,18:30:00,330,G,2,878.77
4/23/2023 7:46:04 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/23/23 0:00,18:30:00,330,J,2,826.93
4/23/2023 7:55:17 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/23/23 0:00,18:30:00,330,M,2,781.02
4/23/2023 7:59:02 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/23/23 0:00,18:30:00,330,M,1,657.35
4/23/2023 8:02:15 PM -04:00,"Taylor Swift, beabadoobee & Gracie Abrams",4/23/23 0:00,18:30:00,330,M,2,644.17
4/25/2023 7:45:24 AM -04:00,"NBA Eastern Conference First Round: Boston Celtics vs. Atlanta Hawks - Home Game 3, Series Game 5",4/25/23 0:00,19:30:00,533,SRO,2,247.32
4/25/2023 3:15:26 PM -04:00,"NBA Eastern Conference First Round: Boston Celtics vs. Atlanta Hawks - Home Game 3, Series Game 5",4/25/23 0:00,19:30:00,533,STE533,3,247.32
4/30/2023 9:45:23 PM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 1, Series Game 1",5/1/23 0:00,19:30:00,141,H,2,366.12
4/30/2023 9:11:14 AM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 2, Series Game 2",5/3/23 0:00,20:00:00,141,H,2,468.22
5/7/2023 6:55:24 AM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 3, Series Game 5",5/9/23 0:00,19:30:00,141,H,2,506.52
5/17/2023 4:09:14 AM -04:00,"NBA Eastern Conference Finals: Boston Celtics vs. Miami Heat - Home Game 1, Series Game 1",5/17/23 0:00,20:30:00,141,H,2,468.22
5/14/2023 6:47:13 PM -04:00,"NBA Eastern Conference Finals: Boston Celtics vs. Miami Heat - Home Game 2, Series Game 2",5/19/23 0:00,20:30:00,141,H,2,975.54
5/7/2023 1:03:59 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,303,V,2,577.55
5/7/2023 9:29:54 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,344,S,2,499
5/7/2023 12:47:17 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,304,S,4,565.97
5/7/2023 9:38:00 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,202,G,2,549
5/7/2023 11:31:13 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,244,M,2,565.97
5/7/2023 2:43:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,344,Z,2,517.1
6/1/2023 11:32:00 PM -04:00,"Taylor Swift, Haim & Owenn",8/4/23 0:00,18:30:00,228,15,2,2492.75
5/7/2023 11:24:59 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,203,C,2,697.25
5/7/2023 2:50:23 PM -04:00,"NBA Western Conference Semifinals: Golden State Warriors vs. Los Angeles Lakers - Home Game 3, Series Game 5",5/10/23 0:00,19:00:00,2,A5,2,3778.92
5/7/2023 2:50:24 PM -04:00,"NBA Western Conference Semifinals: Golden State Warriors vs. Los Angeles Lakers - Home Game 3, Series Game 5",5/10/23 0:00,19:00:00,104,15,2,2158.92
5/7/2023 1:49:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,344,Z,2,542.51
5/12/2023 11:20:41 AM -04:00,Las Vegas Raiders vs. New England Patriots,10/15/23 0:00,13:05:00,414,20,2,280.04
5/13/2023 1:30:59 PM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 4, Series Game 7",5/14/23 0:00,15:30:00,143,G,3,757.1
12/3/2022 8:41:29 PM -05:00,Golden State Warriors vs. Boston Celtics,12/10/22 0:00,17:30:00,115,15,2,1068.23
12/8/2022 12:56:21 PM -05:00,Golden State Warriors vs. Boston Celtics,12/10/22 0:00,17:30:00,116,15,2,1099
12/6/2022 8:11:40 PM -05:00,Golden State Warriors vs. Boston Celtics,12/10/22 0:00,17:30:00,103,15,2,1099
12/7/2022 6:19:28 PM -05:00,Golden State Warriors vs. Boston Celtics,12/10/22 0:00,17:30:00,115,SRO,4,485.03
1/1/2023 10:25:40 PM -05:00,Golden State Warriors vs. Los Angeles Lakers,2/11/23 0:00,17:30:00,3,A4,2,2617.06
1/3/2023 4:21:29 PM -05:00,Golden State Warriors vs. Los Angeles Lakers,2/11/23 0:00,17:30:00,15,A4,2,2817.83
12/6/2022 7:23:11 PM -05:00,Boston Celtics vs. Phoenix Suns,2/3/23 0:00,19:30:00,Balcony 324,12,2,129
12/7/2022 2:55:25 AM -05:00,Golden State Warriors vs. Boston Celtics,12/10/22 0:00,17:30:00,115,SRO,1,523.95
12/7/2022 3:48:29 PM -05:00,Golden State Warriors vs. Boston Celtics,12/10/22 0:00,17:30:00,115,SRO,3,485.03
12/9/2022 1:16:00 AM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,123,29,3,775.5
12/9/2022 10:10:29 PM -05:00,Boston Celtics vs. Los Angeles Lakers,1/28/23 0:00,20:30:00,523,STE523,4,628.95
12/10/2022 1:50:30 PM -05:00,Golden State Warriors vs. Boston Celtics,12/10/22 0:00,17:30:00,VIP,AA,2,6803.03
12/15/2022 11:05:41 AM -05:00,Boston Celtics vs. Houston Rockets,12/27/22 0:00,19:30:00,141,H,2,429.16
12/18/2022 7:16:31 PM -05:00,Boston Celtics vs. Houston Rockets,12/27/22 0:00,19:30:00,115,H,3,407.27
12/11/2022 5:30:16 AM -05:00,Dallas Cowboys vs. Houston Texans,12/11/22 0:00,12:00:00,C109,9,2,375.29
12/16/2022 11:25:59 PM -05:00,Dallas Cowboys vs. Philadelphia Eagles,12/24/22 0:00,15:25:00,C112,18,2,1066.68
8/18/2022 1:45:44 AM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,5,64.52
8/18/2022 11:45:29 AM -04:00,Boston Red Sox vs. New York Yankees,9/14/22 0:00,19:10:00,Green Monster SRO,SRO,8,167.27
8/20/2022 6:12:30 PM -04:00,Boston Red Sox vs. Tampa Bay Rays,8/27/22 0:00,16:10:00,Green Monster SRO,SRO,2,155.93
8/20/2022 7:50:25 PM -04:00,Boston Red Sox vs. New York Yankees,9/13/22 0:00,19:10:00,Green Monster SRO,SRO,2,164
8/21/2022 8:29:01 AM -04:00,Boston Red Sox vs. Tampa Bay Rays,8/26/22 0:00,19:10:00,Loge Box B159,BB,2,49.68
8/21/2022 8:57:13 AM -04:00,Tampa Bay Buccaneers vs. Green Bay Packers,9/25/22 0:00,16:25:00,300's Level 342,CC,3,264
8/24/2022 5:06:13 PM -04:00,Tampa Bay Buccaneers vs. Green Bay Packers,9/25/22 0:00,16:25:00,342,CC,4,264
8/27/2022 3:28:00 AM -04:00,Boston Red Sox vs. New York Yankees,9/13/22 0:00,19:10:00,Green Monster SRO,SRO,2,150.88
12/14/2022 3:57:15 PM -05:00,Dallas Cowboys vs. Philadelphia Eagles,12/24/22 0:00,15:25:00,C135,17,2,963.79
12/12/2022 1:13:02 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,Balcony 324,12,2,225.57
12/20/2022 1:45:25 AM -05:00,Boston Celtics vs. Minnesota Timberwolves,12/23/22 0:00,19:30:00,141,H,2,334.95
12/16/2022 9:33:02 AM -05:00,Boston Celtics vs. Chicago Bulls,1/9/23 0:00,19:30:00,141,H,2,290.2
1/11/2023 2:03:28 PM -05:00,Boston Celtics vs. New Orleans Pelicans,1/11/23 0:00,19:30:00,141,H,2,197.01
1/17/2023 5:00:40 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,11,18,1,580.43
1/19/2023 1:05:53 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,7,12,1,301.32
1/17/2023 4:55:24 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,7,K,1,387.72
12/20/2022 7:52:28 AM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,18,13,1,416.99
12/25/2022 10:49:28 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,18,16,1,416.99
12/14/2022 1:14:59 PM -05:00,New England Patriots vs. Miami Dolphins,1/1/23 0:00,13:00:00,127,38,5,319.32
12/15/2022 8:10:59 PM -05:00,New England Patriots vs. Miami Dolphins,1/1/23 0:00,13:00:00,127,38,5,319.32
12/17/2022 11:47:59 PM -05:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,13:05:00,413,6,1,173.73
12/18/2022 11:39:28 AM -05:00,Golden State Warriors vs. Memphis Grizzlies,12/25/22 0:00,17:00:00,16,A4,2,1981.91
12/20/2022 2:31:10 PM -05:00,Golden State Warriors vs. Memphis Grizzlies,12/25/22 0:00,17:00:00,221,16,2,185
12/22/2022 10:32:28 PM -05:00,Golden State Warriors vs. Utah Jazz,12/28/22 0:00,19:00:00,114,17,2,310.07
12/21/2022 9:30:40 PM -05:00,Golden State Warriors vs. Utah Jazz,12/28/22 0:00,19:00:00,VIP,BB,2,1308.06
12/19/2022 11:05:29 PM -05:00,Golden State Warriors vs. Dallas Mavericks,2/4/23 0:00,17:30:00,102,16,2,586.95
1/25/2023 11:15:28 PM -05:00,Golden State Warriors vs. Milwaukee Bucks,3/11/23 0:00,17:30:00,22,A4,2,1880.01
10/6/2022 7:15:41 PM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,C113,23,4,1317.42
10/17/2022 6:14:06 PM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,338,9,2,629.91
12/22/2022 3:48:59 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,312,8,2,687.18
11/9/2022 4:08:50 PM -05:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,13:05:00,441,10,2,309
10/29/2022 6:50:17 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,435,10,2,299.91
10/13/2022 10:55:41 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,117,28,4,532.02
10/9/2022 10:50:40 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,123,22,2,387.09
11/11/2022 12:35:01 PM -05:00,Los Angeles Chargers vs. Miami Dolphins,12/11/22 0:00,13:05:00,VIP132,12,2,697.86
10/5/2022 11:32:11 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,106,25,3,449
10/6/2022 10:40:24 AM -04:00,NL Wild Card: St. Louis Cardinals vs. Philadelphia Phillies - Home Game 2,10/8/22 0:00,19:37:00,368,6,2,57
10/6/2022 2:35:40 PM -04:00,Las Vegas Raiders vs. New England Patriots,12/18/22 0:00,17:20:00,414,10,3,345.02
10/6/2022 5:30:25 PM -04:00,NL Wild Card: St. Louis Cardinals vs. Philadelphia Phillies - Home Game 1,10/7/22 0:00,13:07:00,368,6,3,15
10/7/2022 11:29:29 AM -04:00,NL Wild Card: St. Louis Cardinals vs. Philadelphia Phillies - Home Game 2,10/8/22 0:00,19:37:00,368,6,2,43.4968
12/18/2022 4:45:39 PM -05:00,New England Patriots vs. Miami Dolphins,1/1/23 0:00,13:00:00,127,38,2,307.62
12/25/2022 4:37:59 PM -05:00,Boston Celtics vs. Milwaukee Bucks,12/25/22 0:00,17:00:00,143,E,2,290.2
12/29/2022 1:36:00 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,345,15,2,338.73
12/29/2022 1:04:00 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,345,15,2,338.73
12/30/2022 12:40:41 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,122,24,1,466.56
12/31/2022 11:54:00 AM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,101,30,2,484.32
12/31/2022 3:50:59 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,144,18,1,474.62
12/31/2022 3:40:40 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,101,20,3,747.06
12/31/2022 11:24:00 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,313,11,2,513.44
1/30/2023 9:08:13 PM -05:00,Golden State Warriors vs. Dallas Mavericks,2/4/23 0:00,17:30:00,115,SRO,1,390.02
3/10/2023 4:30:23 PM -05:00,Golden State Warriors vs. Milwaukee Bucks,3/11/23 0:00,17:30:00,115,SRO,2,430.92
1/4/2023 10:15:35 AM -05:00,Boston Celtics vs. Los Angeles Lakers,1/28/23 0:00,20:30:00,308,10,1,287.7
1/7/2023 9:01:15 PM -05:00,Golden State Warriors vs. Dallas Mavericks,2/4/23 0:00,17:30:00,115,SRO,3,577.89
1/10/2023 8:19:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,124,G,2,429.96
1/10/2023 4:59:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,125,U,2,349.78
1/11/2023 10:55:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,342,AA,3,214.48
12/20/2022 10:10:40 PM -05:00,Golden State Warriors vs. Toronto Raptors,1/27/23 0:00,19:00:00,16,A5,2,1121.06
12/23/2022 8:28:28 PM -05:00,Boston Celtics vs. Chicago Bulls,1/9/23 0:00,19:30:00,111,g,3,446.15
12/20/2022 2:49:59 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,442,12,2,445.5
12/24/2022 3:56:59 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,434,10,2,469.77
12/18/2022 4:33:00 PM -05:00,Dallas Cowboys vs. Philadelphia Eagles,12/24/22 0:00,15:25:00,C333,12,2,581.38
12/19/2022 10:59:30 PM -05:00,Dallas Cowboys vs. Philadelphia Eagles,12/24/22 0:00,15:25:00,C333,13,2,599
12/18/2022 5:41:01 AM -05:00,Boston Celtics vs. Brooklyn Nets,2/1/23 0:00,19:30:00,Balcony 324,12,2,99
12/18/2022 8:08:13 PM -05:00,Miami Dolphins vs. Green Bay Packers,12/25/22 0:00,13:00:00,356,23,5,182.34
12/25/2022 12:25:59 AM -05:00,Boston Celtics vs. Milwaukee Bucks,12/25/22 0:00,17:00:00,111,E,1,387.26
12/27/2022 12:36:29 PM -05:00,Boston Celtics vs. Houston Rockets,12/27/22 0:00,19:30:00,141,G,1,242.03
12/21/2022 4:30:32 AM -05:00,Boston Celtics vs. Los Angeles Lakers,1/28/23 0:00,20:30:00,523,SRO523,2,582.23
12/21/2022 1:58:50 PM -05:00,Dallas Cowboys vs. Philadelphia Eagles,12/24/22 0:00,15:25:00,C111,14,2,1299
12/21/2022 8:18:59 PM -05:00,Boston Celtics vs. Indiana Pacers,12/21/22 0:00,19:30:00,319,12,2,36.88
12/21/2022 8:11:59 PM -05:00,Boston Celtics vs. Indiana Pacers,12/21/22 0:00,19:30:00,319,12,2,36.88
12/22/2022 10:25:24 PM -05:00,Boston Celtics vs. Los Angeles Lakers,1/28/23 0:00,20:30:00,523,STE523,4,628.95
1/10/2023 9:34:59 PM -05:00,Golden State Warriors vs. Phoenix Suns,1/10/23 0:00,19:00:00,3,A3,2,2604.84
1/30/2023 8:10:27 PM -05:00,Golden State Warriors vs. Los Angeles Lakers,2/11/23 0:00,17:30:00,205,20,2,344.52
12/26/2022 8:40:29 AM -05:00,Golden State Warriors vs. Los Angeles Lakers,2/11/23 0:00,17:30:00,206,17,2,339.23
1/28/2023 10:45:23 PM -05:00,Golden State Warriors vs. Los Angeles Lakers,2/11/23 0:00,17:30:00,221,`17,2,366.12
12/25/2022 11:45:24 AM -05:00,Golden State Warriors vs. Los Angeles Lakers,2/11/23 0:00,17:30:00,117,17,2,754.95
1/9/2023 7:02:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,328,X,2,203.83
1/12/2023 10:26:31 AM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,329,X,4,201.63
1/11/2023 9:28:00 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,342,CC,2,199
1/9/2023 9:55:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,128,V,2,416.38
1/13/2023 3:55:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,238,S,2,450.01
1/16/2023 1:30:24 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,NEST8,S,4,322.92
1/10/2023 4:18:50 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,NEST5,P,2,239
1/9/2023 7:30:40 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,234,W,2,578.76
1/12/2023 9:16:50 AM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,237,AA,2,549
1/9/2023 6:17:00 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,328,X,2,203.83
1/9/2023 7:51:59 PM -05:00,Boston Celtics vs. Chicago Bulls,1/9/23 0:00,19:30:00,324,12,2,29.12
1/19/2023 4:35:24 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,18,16,1,279.72
1/19/2023 5:33:14 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,313,14,2,151.47
1/19/2023 5:40:28 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,322,12,1,167.31
1/19/2023 7:15:59 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,322,12,2,113.72
1/20/2023 11:15:40 PM -05:00,Golden State Warriors vs. Brooklyn Nets,1/22/23 0:00,17:30:00,115,SRO,1,289.73
1/21/2023 9:15:13 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD (If Necessary),1/29/23 0:00,15:00:00,216,17,2,732.15
1/21/2023 9:25:28 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD (If Necessary),1/29/23 0:00,15:00:00,111,32,2,1088.01
1/21/2023 9:31:28 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD (If Necessary),1/29/23 0:00,15:00:00,120,30,2,1979.01
1/21/2023 9:14:13 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD (If Necessary),1/29/23 0:00,15:00:00,229,16,2,732.15
1/21/2023 10:33:13 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD (If Necessary),1/29/23 0:00,15:00:00,214,15,2,761.47
1/21/2023 9:25:23 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD (If Necessary),1/29/23 0:00,15:00:00,236,18,2,830.52
1/21/2023 9:26:28 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD (If Necessary),1/29/23 0:00,15:00:00,206,17,2,771.21
9/16/2022 12:22:01 AM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,409,10,3,293.48
10/18/2022 3:43:13 PM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,441,14,1,430
9/20/2022 7:48:00 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,414,10,4,293.48
9/20/2022 11:24:01 AM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,410,10,4,319
12/15/2022 3:33:59 PM -05:00,Boston Celtics vs. Milwaukee Bucks,12/25/22 0:00,17:00:00,308,15,2,164.03
10/10/2022 9:01:03 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,106,25,1,305.22
10/20/2022 4:15:45 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,311,6,1,186.06
9/18/2022 7:23:01 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/4/22 0:00,13:25:00,443,10,2,302.68
9/18/2022 5:57:15 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/4/22 0:00,13:25:00,312,9,2,330
9/20/2022 3:07:05 PM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,144,28,2,649
12/13/2022 11:35:45 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,C110,23,2,962.12
12/20/2022 2:20:40 PM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,106,25,2,653.56
9/19/2022 9:40:14 PM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,118,25,2,624
10/22/2022 2:58:00 AM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,224,8,2,581.38
12/8/2022 8:55:40 AM -05:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,311,7,2,578.76
10/2/2022 7:21:59 PM -04:00,Las Vegas Raiders vs. San Francisco 49ers,1/1/23 0:00,13:05:00,420,8,1,422.28
10/15/2022 4:05:44 PM -04:00,Dallas Cowboys vs. New York Giants,11/24/22 0:00,15:30:00,C113,16,2,819
11/1/2022 11:10:25 PM -04:00,Comics Come Home,11/12/22 0:00,20:00:00,Club 109,F,2,132.87
9/21/2022 10:08:29 PM -04:00,Boston Celtics vs. Chicago Bulls,11/4/22 0:00,19:30:00,Club 111,G,3,282.55
9/21/2022 1:33:13 PM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,C115,19,2,688
9/19/2022 10:06:06 PM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,123,30,2,519
9/19/2022 12:00:56 PM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,312,13,2,459
9/19/2022 1:54:14 PM -04:00,Las Vegas Raiders vs. Denver Broncos,10/2/22 0:00,13:25:00,C137,23,2,734
9/19/2022 10:16:01 AM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/4/22 0:00,13:25:00,419,5,2,293.48
9/13/2022 7:31:00 AM -04:00,Miami Dolphins vs. Buffalo Bills,9/25/22 0:00,13:00:00,300's Level 356,23,1,130.9
9/13/2022 12:32:04 PM -04:00,Boston Red Sox vs. New York Yankees,9/13/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,27.6
9/13/2022 1:29:06 PM -04:00,Boston Red Sox vs. New York Yankees,9/13/22 0:00,19:10:00,Right Field Roof Box SRO,SRO,2,27.6
10/2/2022 7:22:59 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,526,17,2,217.12
10/2/2022 1:36:00 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,527,17,2,217.12
9/21/2022 12:53:00 AM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,528,17,2,201.48
9/19/2022 8:00:45 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,529,15,2,1.87
10/2/2022 2:46:01 PM -04:00,Los Angeles Rams vs. Dallas Cowboys,10/9/22 0:00,13:25:00,530,17,2,219.88
9/17/2022 12:42:15 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,434,9,2,220
9/21/2022 12:53:02 AM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,442,13,2,192.28
9/29/2022 5:31:00 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,408,9,2,196.88
9/21/2022 1:34:59 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,416,12,2,192.28
9/20/2022 12:07:33 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,415,10,2,259
9/18/2022 1:15:00 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,441,10,2,261.28
9/15/2022 9:15:59 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,345,12,2,275.08
10/6/2022 5:44:18 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,305,8,2,280
10/7/2022 3:59:41 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,338,5,2,519
